filename,target,category,src_file,take,duration,sr
4-182839-A-17.wav,pouring water,Natural soundscapes,182839,A,5.0,44100
3-149448-A-17.wav,pouring water,Natural soundscapes,149448,A,5.0,44100
5-185516-A-27.wav,brushing teeth,Human non speech sounds,185516,A,5.0,44100
3-197435-A-22.wav,clapping,Human non speech sounds,197435,A,5.0,44100
1-50688-A-17.wav,pouring water,Natural soundscapes,50688,A,5.0,44100
1-56269-A-18.wav,toilet flush,Natural soundscapes,56269,A,5.0,44100
3-83527-A-4.wav,frog,Animals,83527,A,5.0,44100
1-19840-A-36.wav,vacuum cleaner,Interior/domestic sounds,19840,A,5.0,44100
4-211502-A-30.wav,door wood knock,Interior/domestic sounds,211502,A,5.0,44100
3-170851-A-31.wav,mouse click,Interior/domestic sounds,170851,A,5.0,44100
4-161303-B-5.wav,cat,Animals,161303,B,5.0,44100
1-21421-A-46.wav,church bells,Exterior/urban noises,21421,A,5.0,44100
3-110913-B-7.wav,insects,Animals,110913,B,5.0,44100
1-67152-A-17.wav,pouring water,Natural soundscapes,67152,A,5.0,44100
5-243773-B-44.wav,engine,Exterior/urban noises,243773,B,5.0,44100
1-21896-A-35.wav,washing machine,Interior/domestic sounds,21896,A,5.0,44100
4-182395-A-0.wav,dog,Animals,182395,A,5.0,44100
2-81970-B-7.wav,insects,Animals,81970,B,5.0,44100
2-95035-A-1.wav,rooster,Animals,95035,A,5.0,44100
2-122067-B-45.wav,train,Exterior/urban noises,122067,B,5.0,44100
5-201664-A-18.wav,toilet flush,Natural soundscapes,201664,A,5.0,44100
5-212059-A-36.wav,vacuum cleaner,Interior/domestic sounds,212059,A,5.0,44100
5-216214-A-13.wav,crickets,Natural soundscapes,216214,A,5.0,44100
5-177034-A-18.wav,toilet flush,Natural soundscapes,177034,A,5.0,44100
4-174797-A-15.wav,water drops,Natural soundscapes,174797,A,5.0,44100
2-96063-A-37.wav,clock alarm,Interior/domestic sounds,96063,A,5.0,44100
4-157611-B-41.wav,chainsaw,Exterior/urban noises,157611,B,5.0,44100
3-115387-A-47.wav,airplane,Exterior/urban noises,115387,A,5.0,44100
2-119748-A-38.wav,clock tick,Interior/domestic sounds,119748,A,5.0,44100
2-102414-E-17.wav,pouring water,Natural soundscapes,102414,E,5.0,44100
2-166644-A-2.wav,pig,Animals,166644,A,5.0,44100
1-17970-A-4.wav,frog,Animals,17970,A,5.0,44100
3-152007-C-20.wav,crying baby,Human non speech sounds,152007,C,5.0,44100
4-161100-A-47.wav,airplane,Exterior/urban noises,161100,A,5.0,44100
1-115521-A-19.wav,thunderstorm,Natural soundscapes,115521,A,5.0,44100
3-118658-A-41.wav,chainsaw,Exterior/urban noises,118658,A,5.0,44100
3-155568-A-32.wav,keyboard typing,Interior/domestic sounds,155568,A,5.0,44100
3-157492-A-45.wav,train,Exterior/urban noises,157492,A,5.0,44100
1-101404-A-34.wav,can opening,Interior/domestic sounds,101404,A,5.0,44100
1-67033-A-37.wav,clock alarm,Interior/domestic sounds,67033,A,5.0,44100
2-166644-B-2.wav,pig,Animals,166644,B,5.0,44100
5-251962-A-47.wav,airplane,Exterior/urban noises,251962,A,5.0,44100
2-72688-A-42.wav,siren,Exterior/urban noises,72688,A,5.0,44100
4-168868-A-17.wav,pouring water,Natural soundscapes,168868,A,5.0,44100
3-127890-A-9.wav,crow,Animals,127890,A,5.0,44100
5-209698-A-38.wav,clock tick,Interior/domestic sounds,209698,A,5.0,44100
2-116400-A-0.wav,dog,Animals,116400,A,5.0,44100
2-76408-C-22.wav,clapping,Human non speech sounds,76408,C,5.0,44100
2-87781-A-10.wav,rain,Natural soundscapes,87781,A,5.0,44100
1-34497-A-14.wav,chirping birds,Natural soundscapes,34497,A,5.0,44100
3-144128-B-23.wav,breathing,Human non speech sounds,144128,B,5.0,44100
2-103426-A-3.wav,cow,Animals,103426,A,5.0,44100
3-118657-A-41.wav,chainsaw,Exterior/urban noises,118657,A,5.0,44100
1-24074-A-43.wav,car horn,Exterior/urban noises,24074,A,5.0,44100
2-54086-A-43.wav,car horn,Exterior/urban noises,54086,A,5.0,44100
3-58772-A-42.wav,siren,Exterior/urban noises,58772,A,5.0,44100
4-177250-A-10.wav,rain,Natural soundscapes,177250,A,5.0,44100
5-221878-A-34.wav,can opening,Interior/domestic sounds,221878,A,5.0,44100
4-204119-A-39.wav,glass breaking,Interior/domestic sounds,204119,A,5.0,44100
1-18074-B-6.wav,hen,Animals,18074,B,5.0,44100
3-115382-A-44.wav,engine,Exterior/urban noises,115382,A,5.0,44100
1-51805-H-33.wav,door wood creaks,Interior/domestic sounds,51805,H,5.0,44100
3-174866-A-29.wav,drinking sipping,Human non speech sounds,174866,A,5.0,44100
4-175025-A-34.wav,can opening,Interior/domestic sounds,175025,A,5.0,44100
1-22882-A-44.wav,engine,Exterior/urban noises,22882,A,5.0,44100
5-195518-A-7.wav,insects,Animals,195518,A,5.0,44100
5-216370-A-41.wav,chainsaw,Exterior/urban noises,216370,A,5.0,44100
4-204121-A-39.wav,glass breaking,Interior/domestic sounds,204121,A,5.0,44100
1-155858-D-25.wav,footsteps,Human non speech sounds,155858,D,5.0,44100
4-133047-C-5.wav,cat,Animals,133047,C,5.0,44100
4-198962-B-25.wav,footsteps,Human non speech sounds,198962,B,5.0,44100
4-175845-A-43.wav,car horn,Exterior/urban noises,175845,A,5.0,44100
4-171519-A-21.wav,sneezing,Human non speech sounds,171519,A,5.0,44100
5-177957-E-40.wav,helicopter,Exterior/urban noises,177957,E,5.0,44100
1-19872-A-36.wav,vacuum cleaner,Interior/domestic sounds,19872,A,5.0,44100
5-202898-A-10.wav,rain,Natural soundscapes,202898,A,5.0,44100
5-233260-A-23.wav,breathing,Human non speech sounds,233260,A,5.0,44100
3-149189-A-1.wav,rooster,Animals,149189,A,5.0,44100
2-133863-A-11.wav,sea waves,Natural soundscapes,133863,A,5.0,44100
3-156907-A-15.wav,water drops,Natural soundscapes,156907,A,5.0,44100
2-99795-A-32.wav,keyboard typing,Interior/domestic sounds,99795,A,5.0,44100
3-163288-A-1.wav,rooster,Animals,163288,A,5.0,44100
1-84393-A-32.wav,keyboard typing,Interior/domestic sounds,84393,A,5.0,44100
2-125520-A-43.wav,car horn,Exterior/urban noises,125520,A,5.0,44100
2-91912-B-33.wav,door wood creaks,Interior/domestic sounds,91912,B,5.0,44100
2-123896-A-24.wav,coughing,Human non speech sounds,123896,A,5.0,44100
2-59321-A-49.wav,hand saw,Exterior/urban noises,59321,A,5.0,44100
4-154405-A-27.wav,brushing teeth,Human non speech sounds,154405,A,5.0,44100
4-195707-A-13.wav,crickets,Natural soundscapes,195707,A,5.0,44100
5-244310-A-25.wav,footsteps,Human non speech sounds,244310,A,5.0,44100
3-132340-A-37.wav,clock alarm,Interior/domestic sounds,132340,A,5.0,44100
2-101676-A-10.wav,rain,Natural soundscapes,101676,A,5.0,44100
1-172649-B-40.wav,helicopter,Exterior/urban noises,172649,B,5.0,44100
3-144253-A-29.wav,drinking sipping,Human non speech sounds,144253,A,5.0,44100
2-106019-A-13.wav,crickets,Natural soundscapes,106019,A,5.0,44100
2-104105-B-19.wav,thunderstorm,Natural soundscapes,104105,B,5.0,44100
4-192236-A-0.wav,dog,Animals,192236,A,5.0,44100
4-187504-A-17.wav,pouring water,Natural soundscapes,187504,A,5.0,44100
3-151206-A-23.wav,breathing,Human non speech sounds,151206,A,5.0,44100
3-139109-A-46.wav,church bells,Exterior/urban noises,139109,A,5.0,44100
4-201988-A-44.wav,engine,Exterior/urban noises,201988,A,5.0,44100
2-106073-A-36.wav,vacuum cleaner,Interior/domestic sounds,106073,A,5.0,44100
2-83536-A-27.wav,brushing teeth,Human non speech sounds,83536,A,5.0,44100
5-198373-A-46.wav,church bells,Exterior/urban noises,198373,A,5.0,44100
5-177614-A-5.wav,cat,Animals,177614,A,5.0,44100
5-169983-A-5.wav,cat,Animals,169983,A,5.0,44100
2-102414-D-17.wav,pouring water,Natural soundscapes,102414,D,5.0,44100
5-218980-A-30.wav,door wood knock,Interior/domestic sounds,218980,A,5.0,44100
4-167155-A-32.wav,keyboard typing,Interior/domestic sounds,167155,A,5.0,44100
4-121532-A-42.wav,siren,Exterior/urban noises,121532,A,5.0,44100
4-182613-B-11.wav,sea waves,Natural soundscapes,182613,B,5.0,44100
4-201300-A-31.wav,mouse click,Interior/domestic sounds,201300,A,5.0,44100
4-163609-B-16.wav,wind,Natural soundscapes,163609,B,5.0,44100
3-102583-A-49.wav,hand saw,Exterior/urban noises,102583,A,5.0,44100
2-72547-A-14.wav,chirping birds,Natural soundscapes,72547,A,5.0,44100
2-120333-A-32.wav,keyboard typing,Interior/domestic sounds,120333,A,5.0,44100
4-180337-A-28.wav,snoring,Human non speech sounds,180337,A,5.0,44100
2-68595-B-15.wav,water drops,Natural soundscapes,68595,B,5.0,44100
2-118104-A-21.wav,sneezing,Human non speech sounds,118104,A,5.0,44100
5-241846-A-15.wav,water drops,Natural soundscapes,241846,A,5.0,44100
5-200334-B-1.wav,rooster,Animals,200334,B,5.0,44100
3-203375-A-39.wav,glass breaking,Interior/domestic sounds,203375,A,5.0,44100
2-205966-A-16.wav,wind,Natural soundscapes,205966,A,5.0,44100
2-173618-A-39.wav,glass breaking,Interior/domestic sounds,173618,A,5.0,44100
2-54961-A-23.wav,breathing,Human non speech sounds,54961,A,5.0,44100
3-127890-B-9.wav,crow,Animals,127890,B,5.0,44100
3-110913-C-7.wav,insects,Animals,110913,C,5.0,44100
2-139748-B-15.wav,water drops,Natural soundscapes,139748,B,5.0,44100
3-136288-A-0.wav,dog,Animals,136288,A,5.0,44100
3-112356-A-18.wav,toilet flush,Natural soundscapes,112356,A,5.0,44100
2-75726-A-6.wav,hen,Animals,75726,A,5.0,44100
1-58846-A-34.wav,can opening,Interior/domestic sounds,58846,A,5.0,44100
4-167571-A-26.wav,laughing,Human non speech sounds,167571,A,5.0,44100
4-133047-A-5.wav,cat,Animals,133047,A,5.0,44100
4-172143-A-13.wav,crickets,Natural soundscapes,172143,A,5.0,44100
5-133989-A-42.wav,siren,Exterior/urban noises,133989,A,5.0,44100
2-155801-A-11.wav,sea waves,Natural soundscapes,155801,A,5.0,44100
2-102852-A-11.wav,sea waves,Natural soundscapes,102852,A,5.0,44100
2-60900-A-22.wav,clapping,Human non speech sounds,60900,A,5.0,44100
5-161270-A-33.wav,door wood creaks,Interior/domestic sounds,161270,A,5.0,44100
2-102567-C-35.wav,washing machine,Interior/domestic sounds,102567,C,5.0,44100
3-126358-A-3.wav,cow,Animals,126358,A,5.0,44100
1-35687-A-38.wav,clock tick,Interior/domestic sounds,35687,A,5.0,44100
1-51805-A-33.wav,door wood creaks,Interior/domestic sounds,51805,A,5.0,44100
5-201172-A-46.wav,church bells,Exterior/urban noises,201172,A,5.0,44100
3-150231-A-21.wav,sneezing,Human non speech sounds,150231,A,5.0,44100
1-56380-B-5.wav,cat,Animals,56380,B,5.0,44100
3-129338-A-13.wav,crickets,Natural soundscapes,129338,A,5.0,44100
4-188878-A-30.wav,door wood knock,Interior/domestic sounds,188878,A,5.0,44100
3-154439-A-17.wav,pouring water,Natural soundscapes,154439,A,5.0,44100
4-169127-B-41.wav,chainsaw,Exterior/urban noises,169127,B,5.0,44100
5-103418-A-2.wav,pig,Animals,103418,A,5.0,44100
3-159347-A-36.wav,vacuum cleaner,Interior/domestic sounds,159347,A,5.0,44100
5-215658-B-12.wav,crackling fire,Natural soundscapes,215658,B,5.0,44100
2-108760-A-14.wav,chirping birds,Natural soundscapes,108760,A,5.0,44100
1-17808-A-12.wav,crackling fire,Natural soundscapes,17808,A,5.0,44100
1-18755-B-4.wav,frog,Animals,18755,B,5.0,44100
5-193339-A-10.wav,rain,Natural soundscapes,193339,A,5.0,44100
3-150363-A-38.wav,clock tick,Interior/domestic sounds,150363,A,5.0,44100
4-172734-A-36.wav,vacuum cleaner,Interior/domestic sounds,172734,A,5.0,44100
5-198411-B-20.wav,crying baby,Human non speech sounds,198411,B,5.0,44100
4-191015-A-43.wav,car horn,Exterior/urban noises,191015,A,5.0,44100
4-125072-B-19.wav,thunderstorm,Natural soundscapes,125072,B,5.0,44100
1-45641-A-27.wav,brushing teeth,Human non speech sounds,45641,A,5.0,44100
3-123224-A-19.wav,thunderstorm,Natural soundscapes,123224,A,5.0,44100
2-188822-C-40.wav,helicopter,Exterior/urban noises,188822,C,5.0,44100
4-170247-A-12.wav,crackling fire,Natural soundscapes,170247,A,5.0,44100
1-22694-A-20.wav,crying baby,Human non speech sounds,22694,A,5.0,44100
5-192191-A-19.wav,thunderstorm,Natural soundscapes,192191,A,5.0,44100
4-102871-A-42.wav,siren,Exterior/urban noises,102871,A,5.0,44100
2-125875-A-13.wav,crickets,Natural soundscapes,125875,A,5.0,44100
2-66205-A-23.wav,breathing,Human non speech sounds,66205,A,5.0,44100
4-178402-A-43.wav,car horn,Exterior/urban noises,178402,A,5.0,44100
2-76408-D-22.wav,clapping,Human non speech sounds,76408,D,5.0,44100
5-223099-B-32.wav,keyboard typing,Interior/domestic sounds,223099,B,5.0,44100
4-195497-A-11.wav,sea waves,Natural soundscapes,195497,A,5.0,44100
5-234855-A-25.wav,footsteps,Human non speech sounds,234855,A,5.0,44100
4-67358-A-42.wav,siren,Exterior/urban noises,67358,A,5.0,44100
1-27165-A-35.wav,washing machine,Interior/domestic sounds,27165,A,5.0,44100
2-37806-A-40.wav,helicopter,Exterior/urban noises,37806,A,5.0,44100
5-257839-A-14.wav,chirping birds,Natural soundscapes,257839,A,5.0,44100
4-163697-A-13.wav,crickets,Natural soundscapes,163697,A,5.0,44100
5-194899-C-3.wav,cow,Animals,194899,C,5.0,44100
4-169127-A-41.wav,chainsaw,Exterior/urban noises,169127,A,5.0,44100
2-82367-A-10.wav,rain,Natural soundscapes,82367,A,5.0,44100
2-144031-A-34.wav,can opening,Interior/domestic sounds,144031,A,5.0,44100
2-77945-A-41.wav,chainsaw,Exterior/urban noises,77945,A,5.0,44100
3-117793-A-37.wav,clock alarm,Interior/domestic sounds,117793,A,5.0,44100
1-24076-A-43.wav,car horn,Exterior/urban noises,24076,A,5.0,44100
5-222524-A-41.wav,chainsaw,Exterior/urban noises,222524,A,5.0,44100
5-188655-A-10.wav,rain,Natural soundscapes,188655,A,5.0,44100
3-253084-C-2.wav,pig,Animals,253084,C,5.0,44100
4-186940-A-44.wav,engine,Exterior/urban noises,186940,A,5.0,44100
3-167096-A-31.wav,mouse click,Interior/domestic sounds,167096,A,5.0,44100
4-132810-A-26.wav,laughing,Human non speech sounds,132810,A,5.0,44100
4-128659-A-33.wav,door wood creaks,Interior/domestic sounds,128659,A,5.0,44100
4-144468-A-27.wav,brushing teeth,Human non speech sounds,144468,A,5.0,44100
5-214869-A-9.wav,crow,Animals,214869,A,5.0,44100
5-179866-A-43.wav,car horn,Exterior/urban noises,179866,A,5.0,44100
1-56311-A-10.wav,rain,Natural soundscapes,56311,A,5.0,44100
1-62565-A-44.wav,engine,Exterior/urban noises,62565,A,5.0,44100
1-17124-A-43.wav,car horn,Exterior/urban noises,17124,A,5.0,44100
1-18755-A-4.wav,frog,Animals,18755,A,5.0,44100
1-80840-A-13.wav,crickets,Natural soundscapes,80840,A,5.0,44100
2-120218-B-30.wav,door wood knock,Interior/domestic sounds,120218,B,5.0,44100
3-142005-A-10.wav,rain,Natural soundscapes,142005,A,5.0,44100
3-187549-A-6.wav,hen,Animals,187549,A,5.0,44100
4-176631-A-43.wav,car horn,Exterior/urban noises,176631,A,5.0,44100
1-38560-A-14.wav,chirping birds,Natural soundscapes,38560,A,5.0,44100
4-163264-A-10.wav,rain,Natural soundscapes,163264,A,5.0,44100
1-69422-A-3.wav,cow,Animals,69422,A,5.0,44100
5-188796-A-45.wav,train,Exterior/urban noises,188796,A,5.0,44100
3-131943-A-37.wav,clock alarm,Interior/domestic sounds,131943,A,5.0,44100
1-254507-A-43.wav,car horn,Exterior/urban noises,254507,A,5.0,44100
4-181362-A-13.wav,crickets,Natural soundscapes,181362,A,5.0,44100
1-24524-C-19.wav,thunderstorm,Natural soundscapes,24524,C,5.0,44100
2-102581-B-29.wav,drinking sipping,Human non speech sounds,102581,B,5.0,44100
2-104476-A-37.wav,clock alarm,Interior/domestic sounds,104476,A,5.0,44100
2-128465-B-43.wav,car horn,Exterior/urban noises,128465,B,5.0,44100
1-17808-B-12.wav,crackling fire,Natural soundscapes,17808,B,5.0,44100
3-117293-A-9.wav,crow,Animals,117293,A,5.0,44100
4-193480-A-40.wav,helicopter,Exterior/urban noises,193480,A,5.0,44100
3-120526-A-37.wav,clock alarm,Interior/domestic sounds,120526,A,5.0,44100
5-198891-A-8.wav,sheep,Animals,198891,A,5.0,44100
2-118459-A-32.wav,keyboard typing,Interior/domestic sounds,118459,A,5.0,44100
4-205526-A-23.wav,breathing,Human non speech sounds,205526,A,5.0,44100
3-107219-A-1.wav,rooster,Animals,107219,A,5.0,44100
5-61635-A-8.wav,sheep,Animals,61635,A,5.0,44100
4-102844-C-49.wav,hand saw,Exterior/urban noises,102844,C,5.0,44100
2-109371-B-16.wav,wind,Natural soundscapes,109371,B,5.0,44100
3-140323-A-29.wav,drinking sipping,Human non speech sounds,140323,A,5.0,44100
1-30214-A-18.wav,toilet flush,Natural soundscapes,30214,A,5.0,44100
2-61618-A-46.wav,church bells,Exterior/urban noises,61618,A,5.0,44100
2-209472-A-25.wav,footsteps,Human non speech sounds,209472,A,5.0,44100
2-67422-A-18.wav,toilet flush,Natural soundscapes,67422,A,5.0,44100
1-64398-B-41.wav,chainsaw,Exterior/urban noises,64398,B,5.0,44100
2-140841-A-30.wav,door wood knock,Interior/domestic sounds,140841,A,5.0,44100
4-155650-B-24.wav,coughing,Human non speech sounds,155650,B,5.0,44100
1-15689-B-4.wav,frog,Animals,15689,B,5.0,44100
3-135650-B-45.wav,train,Exterior/urban noises,135650,B,5.0,44100
2-104952-A-16.wav,wind,Natural soundscapes,104952,A,5.0,44100
2-102414-F-17.wav,pouring water,Natural soundscapes,102414,F,5.0,44100
4-169508-A-37.wav,clock alarm,Interior/domestic sounds,169508,A,5.0,44100
1-36929-A-47.wav,airplane,Exterior/urban noises,36929,A,5.0,44100
3-187710-A-11.wav,sea waves,Natural soundscapes,187710,A,5.0,44100
3-116135-A-1.wav,rooster,Animals,116135,A,5.0,44100
5-185579-A-41.wav,chainsaw,Exterior/urban noises,185579,A,5.0,44100
5-259180-A-15.wav,water drops,Natural soundscapes,259180,A,5.0,44100
2-39945-A-19.wav,thunderstorm,Natural soundscapes,39945,A,5.0,44100
3-104761-B-7.wav,insects,Animals,104761,B,5.0,44100
4-167077-C-20.wav,crying baby,Human non speech sounds,167077,C,5.0,44100
5-213077-A-11.wav,sea waves,Natural soundscapes,213077,A,5.0,44100
4-187284-A-30.wav,door wood knock,Interior/domestic sounds,187284,A,5.0,44100
5-177957-C-40.wav,helicopter,Exterior/urban noises,177957,C,5.0,44100
4-167063-B-11.wav,sea waves,Natural soundscapes,167063,B,5.0,44100
4-125825-B-46.wav,church bells,Exterior/urban noises,125825,B,5.0,44100
1-34094-A-5.wav,cat,Animals,34094,A,5.0,44100
3-92637-A-18.wav,toilet flush,Natural soundscapes,92637,A,5.0,44100
4-188595-A-29.wav,drinking sipping,Human non speech sounds,188595,A,5.0,44100
2-87795-A-24.wav,coughing,Human non speech sounds,87795,A,5.0,44100
2-102435-A-37.wav,clock alarm,Interior/domestic sounds,102435,A,5.0,44100
1-76831-E-42.wav,siren,Exterior/urban noises,76831,E,5.0,44100
5-215447-A-47.wav,airplane,Exterior/urban noises,215447,A,5.0,44100
5-219342-A-38.wav,clock tick,Interior/domestic sounds,219342,A,5.0,44100
3-51731-B-42.wav,siren,Exterior/urban noises,51731,B,5.0,44100
5-177779-A-33.wav,door wood creaks,Interior/domestic sounds,177779,A,5.0,44100
2-86160-A-27.wav,brushing teeth,Human non speech sounds,86160,A,5.0,44100
1-32373-B-35.wav,washing machine,Interior/domestic sounds,32373,B,5.0,44100
3-170383-A-38.wav,clock tick,Interior/domestic sounds,170383,A,5.0,44100
3-143560-A-47.wav,airplane,Exterior/urban noises,143560,A,5.0,44100
4-188191-A-29.wav,drinking sipping,Human non speech sounds,188191,A,5.0,44100
4-213193-A-29.wav,drinking sipping,Human non speech sounds,213193,A,5.0,44100
3-151081-A-20.wav,crying baby,Human non speech sounds,151081,A,5.0,44100
2-98866-A-47.wav,airplane,Exterior/urban noises,98866,A,5.0,44100
2-102581-A-29.wav,drinking sipping,Human non speech sounds,102581,A,5.0,44100
4-218199-B-35.wav,washing machine,Interior/domestic sounds,218199,B,5.0,44100
4-182795-A-14.wav,chirping birds,Natural soundscapes,182795,A,5.0,44100
1-53467-A-47.wav,airplane,Exterior/urban noises,53467,A,5.0,44100
5-209719-A-24.wav,coughing,Human non speech sounds,209719,A,5.0,44100
3-135650-A-45.wav,train,Exterior/urban noises,135650,A,5.0,44100
2-196688-A-8.wav,sheep,Animals,196688,A,5.0,44100
5-238926-A-31.wav,mouse click,Interior/domestic sounds,238926,A,5.0,44100
5-260164-A-23.wav,breathing,Human non speech sounds,260164,A,5.0,44100
4-188703-B-8.wav,sheep,Animals,188703,B,5.0,44100
4-197454-B-28.wav,snoring,Human non speech sounds,197454,B,5.0,44100
3-144120-A-32.wav,keyboard typing,Interior/domestic sounds,144120,A,5.0,44100
4-194711-A-38.wav,clock tick,Interior/domestic sounds,194711,A,5.0,44100
5-251426-B-30.wav,door wood knock,Interior/domestic sounds,251426,B,5.0,44100
3-118658-B-41.wav,chainsaw,Exterior/urban noises,118658,B,5.0,44100
4-156843-A-21.wav,sneezing,Human non speech sounds,156843,A,5.0,44100
3-121348-A-9.wav,crow,Animals,121348,A,5.0,44100
2-108761-A-14.wav,chirping birds,Natural soundscapes,108761,A,5.0,44100
3-112557-B-23.wav,breathing,Human non speech sounds,112557,B,5.0,44100
2-72970-A-10.wav,rain,Natural soundscapes,72970,A,5.0,44100
5-182010-A-36.wav,vacuum cleaner,Interior/domestic sounds,182010,A,5.0,44100
2-121978-A-29.wav,drinking sipping,Human non speech sounds,121978,A,5.0,44100
5-172299-A-5.wav,cat,Animals,172299,A,5.0,44100
1-61261-A-44.wav,engine,Exterior/urban noises,61261,A,5.0,44100
1-18631-A-23.wav,breathing,Human non speech sounds,18631,A,5.0,44100
1-64473-A-45.wav,train,Exterior/urban noises,64473,A,5.0,44100
4-212728-A-34.wav,can opening,Interior/domestic sounds,212728,A,5.0,44100
2-182508-B-8.wav,sheep,Animals,182508,B,5.0,44100
1-22804-A-46.wav,church bells,Exterior/urban noises,22804,A,5.0,44100
5-237795-A-34.wav,can opening,Interior/domestic sounds,237795,A,5.0,44100
5-193473-A-12.wav,crackling fire,Natural soundscapes,193473,A,5.0,44100
3-123086-A-28.wav,snoring,Human non speech sounds,123086,A,5.0,44100
2-65747-A-12.wav,crackling fire,Natural soundscapes,65747,A,5.0,44100
5-209833-A-38.wav,clock tick,Interior/domestic sounds,209833,A,5.0,44100
5-194533-A-21.wav,sneezing,Human non speech sounds,194533,A,5.0,44100
4-194246-A-13.wav,crickets,Natural soundscapes,194246,A,5.0,44100
2-73260-A-10.wav,rain,Natural soundscapes,73260,A,5.0,44100
5-117120-A-42.wav,siren,Exterior/urban noises,117120,A,5.0,44100
5-186924-A-12.wav,crackling fire,Natural soundscapes,186924,A,5.0,44100
1-46272-A-12.wav,crackling fire,Natural soundscapes,46272,A,5.0,44100
4-204612-A-31.wav,mouse click,Interior/domestic sounds,204612,A,5.0,44100
4-163608-B-16.wav,wind,Natural soundscapes,163608,B,5.0,44100
2-91912-A-33.wav,door wood creaks,Interior/domestic sounds,91912,A,5.0,44100
2-157488-A-6.wav,hen,Animals,157488,A,5.0,44100
1-31748-A-21.wav,sneezing,Human non speech sounds,31748,A,5.0,44100
4-250869-C-2.wav,pig,Animals,250869,C,5.0,44100
3-154926-A-40.wav,helicopter,Exterior/urban noises,154926,A,5.0,44100
1-51805-F-33.wav,door wood creaks,Interior/domestic sounds,51805,F,5.0,44100
2-96460-A-1.wav,rooster,Animals,96460,A,5.0,44100
4-189832-A-22.wav,clapping,Human non speech sounds,189832,A,5.0,44100
4-99644-A-4.wav,frog,Animals,99644,A,5.0,44100
1-32579-A-29.wav,drinking sipping,Human non speech sounds,32579,A,5.0,44100
1-52290-A-30.wav,door wood knock,Interior/domestic sounds,52290,A,5.0,44100
1-85184-A-39.wav,glass breaking,Interior/domestic sounds,85184,A,5.0,44100
1-39901-B-11.wav,sea waves,Natural soundscapes,39901,B,5.0,44100
3-157187-A-12.wav,crackling fire,Natural soundscapes,157187,A,5.0,44100
4-165823-B-41.wav,chainsaw,Exterior/urban noises,165823,B,5.0,44100
3-132852-A-10.wav,rain,Natural soundscapes,132852,A,5.0,44100
2-108767-B-9.wav,crow,Animals,108767,B,5.0,44100
2-96904-A-27.wav,brushing teeth,Human non speech sounds,96904,A,5.0,44100
1-12654-B-15.wav,water drops,Natural soundscapes,12654,B,5.0,44100
4-183992-A-0.wav,dog,Animals,183992,A,5.0,44100
5-198411-E-20.wav,crying baby,Human non speech sounds,198411,E,5.0,44100
3-156581-A-14.wav,chirping birds,Natural soundscapes,156581,A,5.0,44100
1-17585-A-7.wav,insects,Animals,17585,A,5.0,44100
3-188726-A-35.wav,washing machine,Interior/domestic sounds,188726,A,5.0,44100
3-108451-B-17.wav,pouring water,Natural soundscapes,108451,B,5.0,44100
2-121909-A-35.wav,washing machine,Interior/domestic sounds,121909,A,5.0,44100
1-36397-A-23.wav,breathing,Human non speech sounds,36397,A,5.0,44100
1-24524-B-19.wav,thunderstorm,Natural soundscapes,24524,B,5.0,44100
4-102844-A-49.wav,hand saw,Exterior/urban noises,102844,A,5.0,44100
3-144106-A-32.wav,keyboard typing,Interior/domestic sounds,144106,A,5.0,44100
5-223317-A-31.wav,mouse click,Interior/domestic sounds,223317,A,5.0,44100
2-73027-A-10.wav,rain,Natural soundscapes,73027,A,5.0,44100
5-243036-A-29.wav,drinking sipping,Human non speech sounds,243036,A,5.0,44100
5-160614-H-48.wav,fireworks,Exterior/urban noises,160614,H,5.0,44100
1-34094-B-5.wav,cat,Animals,34094,B,5.0,44100
2-98392-A-23.wav,breathing,Human non speech sounds,98392,A,5.0,44100
3-150979-A-40.wav,helicopter,Exterior/urban noises,150979,A,5.0,44100
1-46938-B-7.wav,insects,Animals,46938,B,5.0,44100
3-139331-A-27.wav,brushing teeth,Human non speech sounds,139331,A,5.0,44100
4-172500-B-27.wav,brushing teeth,Human non speech sounds,172500,B,5.0,44100
5-199284-A-45.wav,train,Exterior/urban noises,199284,A,5.0,44100
1-34853-A-37.wav,clock alarm,Interior/domestic sounds,34853,A,5.0,44100
5-201194-A-38.wav,clock tick,Interior/domestic sounds,201194,A,5.0,44100
1-70300-A-45.wav,train,Exterior/urban noises,70300,A,5.0,44100
3-152020-B-36.wav,vacuum cleaner,Interior/domestic sounds,152020,B,5.0,44100
5-177957-D-40.wav,helicopter,Exterior/urban noises,177957,D,5.0,44100
2-117617-A-48.wav,fireworks,Exterior/urban noises,117617,A,5.0,44100
1-96950-A-9.wav,crow,Animals,96950,A,5.0,44100
3-180147-A-30.wav,door wood knock,Interior/domestic sounds,180147,A,5.0,44100
5-202020-A-18.wav,toilet flush,Natural soundscapes,202020,A,5.0,44100
3-118069-A-27.wav,brushing teeth,Human non speech sounds,118069,A,5.0,44100
2-60180-B-49.wav,hand saw,Exterior/urban noises,60180,B,5.0,44100
5-191131-A-40.wav,helicopter,Exterior/urban noises,191131,A,5.0,44100
1-61252-A-11.wav,sea waves,Natural soundscapes,61252,A,5.0,44100
4-171652-A-44.wav,engine,Exterior/urban noises,171652,A,5.0,44100
